"features"	"1_Henry_IV"	"2_Henry_IV"	"2_Henry_VI"	"3_Henry_VI"	"A_Midsummer_Night's_Dream"	"All's_Well_That_Ends_Well"	"Antony_and_Cleopatra"	"As_You_Like_It"	"Coriolanus"	"Cymbeline"	"Hamlet"	"Henry_V"	"Julius_Caesar"	"King_John"	"King_Lear"	"Love's_Labours_Lost"	"Much_Ado_About_Nothing"	"Othello"	"Richard_II"	"Richard_III"	"Romeo_and_Juliet"	"The_Comedy_of_Errors"	"The_Merchant_of_Venice"	"The_Merry_Wives_of_Windsor"	"The_Taming_of_the_Shrew"	"The_Tempest"	"The_Two_Gentlemen_of_Verona"	"The_Winter's_Tale"	"Troilus_and_Cressida"	"Twelfth_Night"
"in"	1.5132874015748	1.22849170671214	1.34934339986346	1.13191668419945	1.48584760852213	1.43049113528978	1.16755428103236	1.48709185794116	1.33598321740091	1.17300987797792	1.4418850008792	1.6520670047641	1.15693130399013	1.31794921309259	1.20624209194433	1.54849608183567	1.4461728747443	1.25094482237339	1.3065280397479	1.38252073781107	1.30761955672519	1.5302636972264	1.39072223269847	1.33807041018779	1.18956254796623	1.08219844357977	1.01261428075454	1.02689679687191	1.47402274206516	1.40597539543058
"it"	1.0129593175853	1.15098434351263	0.923657684430344	0.791079318325268	0.859581261128507	1.70791971910356	1.446128635805	1.18228421004018	1.29181848294137	1.45627542126671	1.93423597678917	1.13339480559398	1.17235705471	0.941392295066139	1.1640657950232	1.24348927783774	1.38908710337282	1.7687074829932	0.901688365459815	0.875013125196878	1.14313910933838	1.20235004782074	1.26343579106166	1.23656162044941	1.2567152724482	1.15515564202335	1.3308644832774	1.63118606580039	1.08733106167924	1.39091137333668
"not"	1.06627296587927	0.883583940474345	0.815228304084173	0.833158005470229	1.03763737950513	1.08804022714465	1.06513723883654	1.1638110192583	1.03419086526076	1.04227193492156	1.05152101283629	0.768403258029814	1.32147264500206	0.912426378294873	1.07127794179671	0.999483834639388	1.18452975595833	1.20181405895692	0.901688365459815	0.892513387700816	1.0567868744603	1.1476977729198	1.04186309636055	0.941263323028653	1.10322333077513	0.948443579766537	1.16884619835667	1.20857853785695	1.21367586814197	1.1498870198343
"me"	0.93503937007874	1.0153464579135	0.859403236817799	0.816326530612245	1.17885430097624	0.888638432528501	1.03236378533388	1.08529995843532	0.633027860586655	0.849796629866357	0.836996659046949	0.637774704164746	0.982106129164953	0.830356280776287	0.944749051033319	0.713246680118249	1.05132962275819	1.07331821617536	0.80967934857616	1.120016800252	1.09379497512233	1.8376827435442	1.23986422779559	1.08891247173903	1.18476592478895	0.991001945525292	1.38872815646337	0.912358307990047	0.731268425284276	1.24529249309566
"will"	1.03346456692913	0.864207099674469	0.879482751696719	1.00147275405007	0.93939952109044	0.992674151458667	0.876689881196231	1.08991825613079	0.809686798424791	0.838901801278327	0.851063829787234	0.899031811894882	1.02838338132456	0.728975572076856	0.84774356811472	1.02294589648538	1.21782978925836	0.857898715041572	0.621060863964669	0.791011865177978	1.08968296393766	0.970077879491734	0.914576654723741	1.54570202556176	1.17517267843438	0.942363813229572	1.01261428075454	0.841265452821991	1.01075845170183	1.19005774541803
"for"	0.869422572178478	0.778949000155015	1.05216657965544	1.18241110877341	0.878000859581261	0.888638432528501	0.786562884063908	0.955987622962176	0.89065547826727	0.875217896571761	0.836996659046949	0.983556170278162	0.894693541752365	0.757941488848122	0.607338675664277	1.10271690676177	1.05132962275819	0.90702947845805	0.89248746377145	0.987014805222078	0.912866482996834	1.16136084164503	1.05129172166698	0.798228210215476	1.084036838066	0.814688715953307	1.34243721791459	0.904459101860263	0.685324859297829	0.974140095405473
"with"	0.807906824146982	1.02309719423345	0.939721296333481	1.06459078476752	1.03149751335421	0.654558064935628	0.74559606718558	0.882094859834665	0.967943763571455	0.755374782103428	0.854580622472305	0.914399877055479	0.745577951460304	0.94621994786135	0.738085196119781	0.741401154333443	0.90385804671519	0.793650793650794	1.04430234162948	0.878513177697665	0.966322628397549	0.881267932777702	0.86743352819159	0.825912425598671	0.829815809669992	0.802529182879377	0.867955097789608	0.785971009913504	0.765726099774111	0.833542555862415
"your"	0.561843832020997	0.957215935513874	0.718846632665355	0.622764569745424	0.785902867317492	1.01001343794703	0.639082343301925	0.942132729875768	1.17036546317765	0.875217896571761	0.882714963952875	0.922083909635777	0.766145619086796	0.883460461523607	0.974272458878111	0.811787339871428	0.927643784786642	0.850340136054422	0.593458158899572	0.983514752721291	0.448209219129076	0.860773329689848	0.839147652272299	1.01508789738384	0.930544896392939	0.632295719844358	0.983682444161555	1.09404004897508	0.501550595352043	0.908862666331911
"be"	0.791502624671916	0.759572159355139	1.02807116180073	0.879444561329687	0.656965678148216	0.840955394685509	0.782466202376075	0.859003371357318	0.794965220271613	0.947850087158629	0.731492878494813	0.676194867066236	0.776429452900041	0.835183933571498	0.662167861661746	0.680399793533856	0.861043718186575	0.857898715041572	0.754473938445968	0.798011970179553	0.87997039351947	0.587511955185135	0.895719404110881	0.996631753795045	0.983307751343054	0.863326848249027	0.8853141997454	1.00714878154745	0.735097055783146	1.02435350238514
"he"	0.869422572178478	0.914586885754147	0.714830729689571	0.660635388175889	0.55872781973353	1.07937058390047	0.958623514952888	1.03449868378516	1.4095911081668	0.759006391632772	0.784244768770881	0.695404948516982	1.01809954751131	0.540697113063628	0.738085196119781	0.586551546149876	0.984729556158128	0.918367346938776	0.634862216497217	0.707010605159077	0.530449442822485	1.07938242929362	0.825004714312653	1.11659668712223	0.67632386799693	0.638375486381323	0.601782201134128	0.726726963940124	0.915042689230062	0.898819984935978
"have"	0.791502624671916	0.79057510463494	0.791132886229469	0.610140963601936	0.681525142751888	0.923317005505223	1.05284719377304	0.826675287489032	1.08571638879688	0.8534282393957	0.727976085809741	0.53788228062087	0.832990538872892	0.584145988220527	0.88991986503585	0.633475669841866	0.822986537272252	0.842781557067271	0.703868979159958	0.738511077666165	0.690817879024631	0.689984970624402	0.806147463699793	0.978175610206247	0.877782041442824	0.784289883268482	0.908459669019789	1.00714878154745	0.62023814081703	0.768265126788853
"this"	0.770997375328084	0.612308169276081	0.738926147544275	0.807910793183253	0.914840056486769	0.749924140621613	0.68824252355592	0.75278252436152	0.625667071510066	0.795322486926206	0.974151573764727	0.599354541263255	0.853558206499383	1.35174278265907	0.936313791649093	0.727323917225846	0.723086437372152	0.842781557067271	0.786677094355247	0.686010290154352	0.892306427073482	0.799289520426288	0.697718272675844	0.595210630738707	0.657137375287797	1.12475680933852	0.636500405045712	0.801769422173072	0.643209923810253	0.863670600050213
"his"	0.680774278215223	0.755696791195164	0.971848520139753	1.0814222596255	0.546448087431694	1.00134379470285	0.8603031544449	0.762019119752459	0.942181001803393	0.755374782103428	0.977668366449798	1.07960657753189	0.776429452900041	0.753113836052911	0.725432307043442	0.722631504856647	0.580372008943438	0.623582766439909	1.07190504669458	0.833012495187428	0.530449442822485	0.689984970624402	0.716575523288705	0.636736953813501	0.455679201841903	0.583657587548638	0.578636731859738	0.675382124096528	0.876756384241357	0.542304795380367
"but"	0.738188976377953	0.651061850875833	0.69475121481065	0.812118661897749	0.742923804261067	0.810611643330877	0.733306022122081	0.886713157530134	0.706635751352545	0.82074375363161	0.872164585897661	0.622406639004149	0.725010283833813	0.724147919281645	0.51455082243779	0.75547839144104	0.813472242043671	0.827664399092971	0.667065372406496	0.668510027650415	0.719601957317324	0.751468779887963	0.843861964925514	0.567526415355512	0.709900230237912	0.705252918287938	0.856382363152413	0.884711086535803	0.769554730272981	0.833542555862415
"as"	0.926837270341207	0.651061850875833	0.69475121481065	0.614348832316432	0.70608460735556	0.533183059517101	0.557148709545268	0.748164226666051	0.820727982039675	0.84253341080767	0.720942500439599	0.749193176579069	0.694158782394076	0.632422516172637	0.451286377056094	0.689784618272254	0.675514961229247	0.63869992441421	0.621060863964669	0.483007245108677	0.641473744808586	0.382565924306599	0.660003771450123	0.632122917916301	0.877782041442824	0.680933852140078	0.786945955329244	0.896559895730479	0.918871319728933	0.743158423299021
"thou"	1.02936351706037	0.635560378235932	0.815228304084173	0.904691773616663	0.724504205808313	0.411808054098574	0.725112658746415	0.660416570452131	0.349637481137978	0.602847181871005	0.37629681730262	0.407253726755801	0.591320444261621	0.820700975185865	0.856178827498946	0.436394350335507	0.40435754721469	0.540438397581255	0.754473938445968	0.696510447656715	1.14725112052305	0.901762535865555	0.490288515934377	0.272228117934758	0.575594781273983	1.10651750972763	0.821664159240829	0.509498795371065	0.55515142233623	0.64775295003766
"him"	0.561843832020997	0.635560378235932	0.594353640416048	0.555438670313486	0.313133173696813	0.771598248732065	0.753789430561245	0.706599547406826	0.949541790879982	0.624636839047066	0.60840513451732	0.503304134009528	0.843274372686137	0.439316404364198	0.742302825811894	0.244005443198348	0.627943485086342	0.684051398337113	0.524451396236831	0.553008295124427	0.394753073728361	0.703648039349638	0.518574391853668	0.715175564065888	0.522831926323868	0.449902723735409	0.514986691355167	0.489750780046605	0.696810750794441	0.989204117499372
"so"	0.639763779527559	0.620058905596032	0.530099192803502	0.483904902167052	0.693804875053724	0.663227708179808	0.569438754608767	0.628088486583845	0.496853262669758	0.762638001162115	0.66467381747846	0.572460427232211	0.714726450020568	0.637250168967848	0.518768452129903	0.694477030641453	0.651729223157795	0.600907029478458	0.579656806367024	0.602009030135452	0.604465644146552	0.498702008471103	0.561003205732604	0.452175517925529	0.714696853415196	0.516780155642023	0.648073139682907	0.766222994589044	0.55132279183736	0.64775295003766
"what"	0.598753280839895	0.465044179197024	0.526083289827718	0.60593309488744	0.454350095167925	0.585200918982184	0.626792298238427	0.489539555719762	0.651429833278127	0.515688553166764	0.742043256550026	0.315045335792224	0.66330728095434	0.477937626725886	0.569380008435259	0.539627422457886	0.513771942343371	0.748299319727891	0.519850945392649	0.549508242623639	0.715489946132653	0.587511955185135	0.523288704506883	0.669035205093896	0.700306983883346	0.504620622568093	0.64228677236431	0.509498795371065	0.788697882767334	0.713030379111223
"do"	0.488024934383202	0.480545651836924	0.373478976747922	0.277719335156743	0.669245410450052	0.485500021674108	0.528471937730438	0.600378700411028	0.48213168451658	0.374055781522371	0.587304378406893	0.407253726755801	0.745577951460304	0.574490682630105	0.565162378743146	0.478626061658299	0.537557680414823	0.944822373393802	0.441643281041542	0.406006090091351	0.423537152021054	0.375734389943981	0.570431831039034	0.502929912794722	0.374136607828089	0.680933852140078	0.468695752806388	0.470002764722145	0.585780466327195	0.642731609339694
"then"	0.483923884514436	0.4999224926368	0.38151078269949	0.580685882600463	0.478909559771597	0.355455373011401	0.45882834903728	0.632706784279315	0.647749438739833	0.573794305636258	0.379813609987691	0.395727677885354	0.550185109008638	0.49724823790673	0.447068747363981	0.502088123504294	0.428143285286142	0.37037037037037	0.418641026820628	0.514507717615764	0.538673465191825	0.403060527394453	0.561003205732604	0.332210584598348	0.489255564082886	0.443822957198444	0.584423099178336	0.564793238279553	0.589609096826065	0.451920662816972
"shall"	0.586450131233596	0.461168811037049	0.582305931488695	0.580685882600463	0.491189292073433	0.52017859465083	0.54485866448177	0.355608922551148	0.474770895439991	0.359529343404997	0.407947951468261	0.526356231750423	0.66330728095434	0.613111904991793	0.438633487979755	0.455163999812303	0.40435754721469	0.381708238851096	0.501449142015918	0.388505827587414	0.48932933097578	0.198114496515917	0.561003205732604	0.636736953813501	0.518035303146585	0.443822957198444	0.341395671797246	0.473952367787037	0.509207856349784	0.411749937233241
"thy"	0.46751968503937	0.344907766237793	0.787116983253685	0.879444561329687	0.392951433658746	0.394468767610213	0.450634985661614	0.350990624855678	0.353317875676272	0.51205694363742	0.316511341656409	0.276625172890733	0.287947346770876	0.579318335425316	0.632644453816955	0.361315752428323	0.261643118785976	0.328798185941043	0.795877996043612	0.784011760176403	0.731937990871335	0.471375871020631	0.297001697152555	0.198403543579569	0.407712970069071	0.632295719844358	0.613354935771323	0.331766657450926	0.421149354875761	0.567411498870198
"no"	0.475721784776903	0.430165865757247	0.409622103529979	0.446034083736587	0.521888622828022	0.446486627075296	0.450634985661614	0.641943379670254	0.478451289978286	0.497530505520046	0.485317390539828	0.322729368372522	0.478198272315919	0.333108042869557	0.603121045972164	0.427009525597109	0.627943485086342	0.389266817838246	0.423241477664811	0.409506142592139	0.419425140836383	0.403060527394453	0.42900245144258	0.429105338439533	0.441289332310054	0.528939688715953	0.468695752806388	0.505549192306173	0.516865117347525	0.622646246547828
"her"	0.0943241469816273	0.139513253759107	0.240954178547046	0.260887860298759	0.607846748940873	0.797607178464606	0.507988529291274	0.484921258024292	0.0883294689190681	0.726321905868681	0.320028134341481	0.161364684186261	0.0565610859728507	0.260693250941392	0.442851117671868	0.441086762704706	1.05608677037248	0.82010582010582	0.115011271104568	0.413006195092926	0.641473744808586	0.485038939745867	0.320573260418631	0.821298389701472	0.920951650038373	0.303988326848249	1.18620530031246	0.596390062798689	0.455607029365596	0.502134069796636
"we"	0.455216535433071	0.430165865757247	0.473876551142524	0.563854407742478	0.472769693620679	0.424812518964845	0.651372388365424	0.350990624855678	0.769202458503552	0.479372457873329	0.52048531739054	0.691562932226833	0.57075277663513	0.531041807473207	0.341628005061156	0.4739336492891	0.333000333000333	0.196523053665911	0.487647789483369	0.402506037590564	0.304288827665611	0.34840825249351	0.325287573071846	0.350666728187145	0.359746738296239	0.389105058365759	0.231454692743895	0.426557131008334	0.421149354875761	0.286216419784082
"if"	0.496227034120735	0.422415129437297	0.365447170796354	0.395539659162634	0.405231165960582	0.455156270319476	0.364604670217124	0.637325081974784	0.434286555518752	0.406740267286461	0.400914366098119	0.422621791916398	0.431921020156314	0.381384570821666	0.434415858287642	0.380085401905119	0.589886304172018	0.536659108087679	0.266826148962598	0.385005775086626	0.341296928327645	0.403060527394453	0.565717518385819	0.406035158953537	0.508442056792018	0.425583657587549	0.48605485476218	0.470002764722145	0.359891266893832	0.527240773286467
"by"	0.430610236220472	0.329406293597892	0.477892454118308	0.450241952451084	0.423650764413336	0.407473232476484	0.417861532158951	0.411028494896781	0.386441426520923	0.450319581638582	0.372780024617549	0.391885661595205	0.509049773755656	0.477937626725886	0.341628005061156	0.563089484303881	0.456686170971885	0.396825396825397	0.395638772599715	0.553008295124427	0.468769275052428	0.573848886459899	0.490288515934377	0.433719374336732	0.326170376055257	0.443822957198444	0.468695752806388	0.501599589241281	0.405834832880279	0.441877981421039
"all"	0.533136482939633	0.38753681599752	0.550178707682422	0.336629497159689	0.521888622828022	0.416142875720664	0.426054895534617	0.424883387983189	0.460049317286813	0.435793143521209	0.362229646562335	0.499462117719379	0.493624023035788	0.439316404364198	0.41754533951919	0.408239876120313	0.394843251986109	0.35525321239607	0.473846436950821	0.479507192607889	0.39064106254369	0.286924443229949	0.381859324910428	0.327596548701149	0.551611665387567	0.553258754863813	0.370327508390233	0.410758718748766	0.516865117347525	0.246045694200351
"are"	0.31988188976378	0.399162920477445	0.337335849965865	0.311382284872712	0.4113710321115	0.416142875720664	0.352314625153626	0.50339444880617	0.585182731588826	0.439424753050552	0.429048707578688	0.376517596434609	0.560468942821884	0.265520903736603	0.493462673977225	0.511472948242692	0.432900432900433	0.423280423280423	0.377236969222984	0.329004935074026	0.279616760557589	0.314250580680421	0.480859890627946	0.346052692289946	0.426899462778204	0.462062256809339	0.422404814257609	0.450254749397686	0.41349209387802	0.431835300025107
"our"	0.414206036745407	0.406913656797396	0.289145014256456	0.62697243845992	0.349972370602321	0.472495556807837	0.594018844735764	0.161640419341431	0.621986676971771	0.475740848343986	0.457183049059258	0.70308898109728	0.473056355409297	0.588973641015738	0.455504006748208	0.323776453474731	0.0999000999000999	0.211640211640212	0.616460413120486	0.416506247593714	0.234384637526214	0.239103702691625	0.13671506694324	0.166105292299174	0.22544128933231	0.322227626459144	0.202522856150908	0.292270626802006	0.451778398866725	0.140597539543058
"thee"	0.401902887139108	0.302278716478065	0.489940163045661	0.500736377025037	0.399091299809664	0.34678572976722	0.442441622285948	0.415646792592251	0.250266828604026	0.315950029052876	0.20397397573413	0.238205009989242	0.282805429864253	0.381384570821666	0.548291859974694	0.258082680305945	0.352028923457495	0.287226001511716	0.377236969222984	0.416506247593714	0.563345532299848	0.450881267932778	0.306430322458985	0.235315830757163	0.388526477359939	0.632295719844358	0.491841222080778	0.248824993088195	0.352234005896091	0.441877981421039
"on"	0.442913385826772	0.360409238877693	0.309224529135376	0.252472122869766	0.4113710321115	0.290433048680047	0.385088078656288	0.300189350205514	0.305472746678444	0.414003486345148	0.450149463689116	0.33041340095282	0.421637186343069	0.463454668340253	0.41754533951919	0.366008164797522	0.328243185386043	0.453514739229025	0.391038321755532	0.514507717615764	0.324848883588963	0.307419046317803	0.315858947765416	0.304526369215152	0.287797390636992	0.425583657587549	0.39925934498322	0.430506734073226	0.375205788889314	0.366557870951544
"good"	0.336286089238845	0.608432801116106	0.24497008152283	0.143067536292868	0.26401424448947	0.390133945988123	0.356411306841458	0.526485937283517	0.327555113908211	0.297791981406159	0.344645683136979	0.368833563854311	0.359934183463595	0.222072028579705	0.32053985660059	0.272159917413542	0.442414728129014	0.328798185941043	0.234622993053319	0.413006195092926	0.283728771742259	0.198114496515917	0.287573071846125	0.604438702533106	0.393323100537222	0.267509727626459	0.300891100567064	0.402859512618982	0.27949002641755	0.406728596535275
"now"	0.340387139107612	0.364284607037669	0.337335849965865	0.525983589312013	0.399091299809664	0.229745545970783	0.364604670217124	0.267861266337228	0.250266828604026	0.232423009877978	0.327061719711623	0.357307514983864	0.323940765117236	0.328280390074346	0.303669337832138	0.229928206090751	0.237857380714524	0.389266817838246	0.271426599806781	0.315004725070876	0.337184917142975	0.314250580680421	0.212144069394682	0.38296497946754	0.398119723714505	0.480301556420233	0.439763916213401	0.410758718748766	0.41349209387802	0.356515189555611
"sir"	0.246062992125984	0.612308169276081	0.0923657684430344	0.0420786871449611	0.0306993307545896	0.437816983831115	0.327734535026628	0.323280838682862	0.309153141216738	0.337739686228937	0.218041146474415	0.053788228062087	0.138831756478815	0.193106111808439	0.409110080134964	0.502088123504294	0.171257314114457	0.200302343159486	0.05060495928601	0.0770011550173253	0.234384637526214	0.799289520426288	0.193286818781822	0.784386102523878	0.753069838833461	0.364785992217899	0.532345793310959	0.446305146332794	0.130173436961599	0.898819984935978
"come"	0.328083989501312	0.430165865757247	0.281113208304887	0.189354092152325	0.356112236753239	0.203736616238242	0.376894715280623	0.323280838682862	0.305472746678444	0.1924753050552	0.369263231932478	0.180574765637006	0.390785684903332	0.212416722989283	0.32053985660059	0.201773731875557	0.356786071071785	0.309901738473167	0.271426599806781	0.290504357565363	0.402977096097701	0.334745183768274	0.30171600980577	0.572140451252711	0.417306216423638	0.249270428015564	0.237241060062493	0.33966586358071	0.356062636394961	0.356515189555611
"from"	0.287073490813648	0.310029452798016	0.385526685675274	0.37870818430465	0.337692638300485	0.307772335168408	0.327734535026628	0.198586800905186	0.264988406757204	0.395845438698431	0.312994548971338	0.303519286921777	0.251953928424517	0.395867529207299	0.358498523829608	0.211158556613955	0.123685837971552	0.279667422524565	0.423241477664811	0.350005250078751	0.345408939512315	0.44404973357016	0.315858947765416	0.12919300512158	0.158288564850345	0.255350194552529	0.393472977664622	0.31991784825625	0.302461809410774	0.180768265126789
"she"	0.0615157480314961	0.0891334676794295	0.104413477370387	0.134651798863875	0.38067170135691	0.437816983831115	0.360507988529291	0.258624670946289	0.0552059180744176	0.424898314933178	0.161772463513276	0.0922083909635777	0.0359934183463595	0.0917254031090084	0.206663854913539	0.244005443198348	0.713572142143571	0.63869992441421	0.0138013525325482	0.178502677540163	0.514001398083803	0.368902855581364	0.188572506128606	0.415263230747935	0.700306983883346	0.188472762645914	1.00682791343595	0.45815395552747	0.340748114399479	0.406728596535275
"lord"	0.451115485564304	0.468919547356999	0.570258222561343	0.315590153587208	0.178056118376619	0.442151805453206	0.213027447767308	0.0831293585184501	0.0478451289978286	0.207001743172574	0.742043256550026	0.215152912248348	0.226244343891403	0.140001931061118	0.396457191058625	0.23462061845995	0.337757480614623	0.336356764928193	0.381837420067167	0.735011025165378	0.123360335540113	0.0614838092635606	0.207429756741467	0.0138421076915978	0.163085188027629	0.158073929961089	0.167804652239324	0.268573008412655	0.41349209387802	0.180768265126789
"would"	0.258366141732283	0.29840334831809	0.192763342837637	0.218809173153798	0.245594646036716	0.390133945988123	0.299057763211798	0.360227220246617	0.397482610135807	0.312318419523533	0.270793036750484	0.261257107730137	0.226244343891403	0.222072028579705	0.295234078447912	0.267467505044343	0.437657580514723	0.340136054421769	0.225422091364954	0.241503622554338	0.242608659895555	0.321082115043039	0.348859136337922	0.355280764084345	0.172678434382195	0.340466926070039	0.39925934498322	0.343615466645602	0.321604961905127	0.356515189555611
"at"	0.356791338582677	0.29840334831809	0.273081402353319	0.328213759730696	0.239454779885798	0.290433048680047	0.303154444899631	0.263242968641759	0.29443156306356	0.279633933759442	0.281343414805697	0.291993238051329	0.298231180584122	0.289659167712658	0.223534373681991	0.28154474215194	0.256885971171685	0.249433106575964	0.257625247274233	0.287004305064576	0.267280727003577	0.526028145921574	0.297001697152555	0.38296497946754	0.33096699923254	0.334387159533074	0.283531998611272	0.244875390023303	0.310119070408515	0.291237760482049
"or"	0.26246719160105	0.186017671678809	0.301192723183808	0.328213759730696	0.392951433658746	0.255754475703325	0.241704219582138	0.263242968641759	0.253947223142321	0.348634514816967	0.355196061192193	0.253573075149839	0.226244343891403	0.304142126098291	0.257275411218895	0.319084041105532	0.20455734741449	0.332577475434618	0.262225698118416	0.220503307549613	0.28784078292693	0.341576718130892	0.245144257967188	0.25838601024316	0.398119723714505	0.340466926070039	0.167804652239324	0.35941387890517	0.333090853401738	0.251067034898318
"here"	0.209153543307087	0.360409238877693	0.248985984498615	0.265095729013255	0.4113710321115	0.229745545970783	0.213027447767308	0.295571052510045	0.257627617680615	0.283265543288786	0.214524353789344	0.161364684186261	0.329082682023858	0.212416722989283	0.286798819063686	0.23462061845995	0.223585937871652	0.291005291005291	0.308230206560243	0.206503097546463	0.382417040174349	0.409892061757071	0.344144823684707	0.38296497946754	0.378933231005372	0.376945525291829	0.271959263974077	0.213278565504167	0.329262222902868	0.266131056992217
"let"	0.246062992125984	0.310029452798016	0.317256335086944	0.269303597727751	0.227175047583963	0.212406259482422	0.397378123719787	0.189350205514247	0.331235508446505	0.221528181289948	0.362229646562335	0.234362993699093	0.365076100370218	0.270348556531814	0.341628005061156	0.211158556613955	0.30445744731459	0.313681027966742	0.285227952339329	0.220503307549613	0.19737653686418	0.245935237054242	0.334716198378276	0.341438656392747	0.297390636991558	0.200632295719844	0.196736488832311	0.244875390023303	0.298633178911903	0.386643233743409
"was"	0.278871391076115	0.29065261199814	0.325288141038513	0.290342941300231	0.184195984527537	0.424812518964845	0.262187628021303	0.406410197201312	0.309153141216738	0.439424753050552	0.295410585545982	0.20746887966805	0.344508432743727	0.270348556531814	0.198228595529313	0.356623340059124	0.242614528328814	0.272108843537415	0.193218935455675	0.318504777571664	0.201488548048851	0.293755977592567	0.221572694701113	0.184561435887971	0.187068303914045	0.340466926070039	0.248813794699688	0.355464275840278	0.191431524943528	0.205874968616621
"they"	0.295275590551181	0.228646721438537	0.281113208304887	0.210393435724805	0.196475716829373	0.281763405435866	0.278574354772634	0.304807647900984	0.493172868131464	0.217896571760604	0.309477756286267	0.388043645305056	0.323940765117236	0.168967847832384	0.215099114297765	0.370700577166721	0.366300366300366	0.26832955404384	0.266826148962598	0.287004305064576	0.209712570418192	0.232272168329007	0.212144069394682	0.309140405112352	0.139102072141213	0.431663424124514	0.214095590788103	0.296220229866898	0.313947700907385	0.150640220938991
"more"	0.254265091863517	0.236397457758487	0.228906469619694	0.315590153587208	0.313133173696813	0.303437513546318	0.278574354772634	0.374082113333025	0.364359059291156	0.392213829169088	0.312994548971338	0.199784847087752	0.179967091731798	0.217244375784494	0.328975115984817	0.215850968983154	0.180771609343038	0.27588813303099	0.234622993053319	0.189002835042526	0.267280727003577	0.218609099603771	0.30171600980577	0.184561435887971	0.254221028396009	0.334387159533074	0.300891100567064	0.371262688099846	0.298633178911903	0.296259101180015
"has"	0.221456692913386	0.286777243838165	0.261033693425967	0.256679991584263	0.239454779885798	0.34245090814513	0.266284309709136	0.25400637325082	0.316513930293327	0.312318419523533	0.256725866010199	0.245889042569541	0.195392842451666	0.304142126098291	0.261493040911008	0.173619257660363	0.366300366300366	0.291005291005291	0.317431108248608	0.231003465051976	0.263168715818907	0.232272168329007	0.249858570620404	0.38296497946754	0.206254796623177	0.200632295719844	0.324036569841454	0.296220229866898	0.290975917914162	0.271152397690183
"am"	0.282972440944882	0.251898930398388	0.253001887474399	0.193561960866821	0.337692638300485	0.333781264900949	0.213027447767308	0.341754029464739	0.169298148761547	0.326844857640906	0.189906804993846	0.0998924235438758	0.298231180584122	0.193106111808439	0.354280894137495	0.258082680305945	0.366300366300366	0.347694633408919	0.20241983714404	0.203003045045676	0.242608659895555	0.396228993031835	0.358287761644352	0.355280764084345	0.383729854182655	0.243190661478599	0.26617289665548	0.284371420672222	0.13783069795934	0.436856640723073
"well"	0.295275590551181	0.383661447837545	0.22489056664391	0.176730486008837	0.190335850678455	0.359790194633491	0.340024580090127	0.350990624855678	0.301792352140149	0.174317257408483	0.256725866010199	0.203626863377901	0.257095845331139	0.265520903736603	0.257275411218895	0.300314391628736	0.342514628228914	0.309901738473167	0.193218935455675	0.262503937559063	0.238496648710884	0.211777565241153	0.377145012257213	0.424491302542334	0.422102839600921	0.158073929961089	0.324036569841454	0.173782534855247	0.229717829932233	0.321365804669847
"there"	0.303477690288714	0.29065261199814	0.144572507128228	0.0967809804334105	0.233314913734881	0.286098227057957	0.2867677181483	0.286334457119106	0.191380515991314	0.257844276583382	0.327061719711623	0.307361303211926	0.277663512957631	0.212416722989283	0.291016448755799	0.173619257660363	0.285428856857428	0.253212396069539	0.207020287988223	0.192502887543313	0.271392738188248	0.314250580680421	0.377145012257213	0.44756148202833	0.158288564850345	0.334387159533074	0.219881958106701	0.347565069710494	0.424977985374631	0.326387145367813
"how"	0.254265091863517	0.244148194078437	0.232922372595478	0.294550810014728	0.221035181433045	0.190732151371971	0.245800901269971	0.272479564032698	0.217143277759376	0.290528762347472	0.309477756286267	0.176732749346857	0.179967091731798	0.178623153422806	0.282581189371573	0.244005443198348	0.333000333000333	0.321239606953893	0.230022542209136	0.199502992544888	0.238496648710884	0.25276677141686	0.29228738449934	0.313754441009551	0.34535686876439	0.334387159533074	0.416618446939012	0.331766657450926	0.329262222902868	0.296259101180015
"which"	0.196850393700787	0.313904820957991	0.108429380346171	0.164106879865348	0.233314913734881	0.372794659499762	0.442441622285948	0.263242968641759	0.368039453829451	0.450319581638582	0.207490768419202	0.261257107730137	0.241670094611271	0.294486820507869	0.316322226908477	0.314391628736333	0.266400266400266	0.177626606198035	0.308230206560243	0.262503937559063	0.254944693449566	0.150293755977593	0.28285875919291	0.119964933327181	0.124712202609363	0.431663424124514	0.237241060062493	0.477901970851929	0.168459741950304	0.120512176751193
"love"	0.118930446194226	0.0813827313594792	0.0722862535641139	0.176730486008837	0.644685945846381	0.273093762191686	0.159770585825481	0.526485937283517	0.103051047072246	0.105316676350959	0.225074731844558	0.161364684186261	0.179967091731798	0.193106111808439	0.215099114297765	0.464548824550702	0.437657580514723	0.298563869992441	0.147214427013847	0.224003360050401	0.559233521115177	0.129799152889739	0.278144446539695	0.212245651271167	0.311780506523407	0.0729571984435798	0.966323342205763	0.0987400766222995	0.260346873923198	0.391664574441376
